0,1
generations,200
cross_over_prob,0.95
mutation_prob,0.4
population_size,30
chromosome_bits,23
elitism,True

G,1-Máx,2-Mín,3-Promedio,4-Total,5-Rango,6-Cromosoma,7-Estable
101,7.328691828508612e-05,4.6798951703481845e-05,6.280039145826344e-05,0.0018840117437479032,2.6487966581604272e-05,"[22, 21, 19, 11, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 0, 7, 10, 6, 5, 8, 9, 1]",101
102,7.328691828508612e-05,4.285040922140807e-05,6.335464793962944e-05,0.0019006394381888832,3.043650906367805e-05,"[22, 21, 19, 11, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 0, 7, 10, 6, 5, 8, 9, 1]",101
103,7.328691828508612e-05,3.9056397437900326e-05,6.275669175750876e-05,0.0018827007527252627,3.423052084718579e-05,"[22, 21, 19, 11, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 0, 7, 10, 6, 5, 8, 9, 1]",101
104,7.328691828508612e-05,3.7042524818491625e-05,6.122354679029541e-05,0.0018367064037088621,3.624439346659449e-05,"[22, 21, 19, 11, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 0, 7, 10, 6, 5, 8, 9, 1]",101
105,7.328691828508612e-05,4.249713144362756e-05,6.0876528752676136e-05,0.001826295862580284,3.078978684145856e-05,"[22, 21, 19, 11, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 0, 7, 10, 6, 5, 8, 9, 1]",101
106,7.328691828508612e-05,3.883645966833664e-05,6.289636806873166e-05,0.0018868910420619498,3.445045861674948e-05,"[22, 21, 19, 11, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 0, 7, 10, 6, 5, 8, 9, 1]",101
107,7.328691828508612e-05,4.43675407072186e-05,6.198411451490347e-05,0.001859523435447104,2.8919377577867517e-05,"[22, 21, 19, 11, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 0, 7, 10, 6, 5, 8, 9, 1]",101
108,7.378984651711924e-05,4.07797080172906e-05,6.206463809983405e-05,0.0018619391429950216,3.301013849982864e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
109,7.378984651711924e-05,4.369483527047103e-05,6.409728179344087e-05,0.001922918453803226,3.0095011246648207e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
110,7.378984651711924e-05,4.1786803727382895e-05,6.120210100321174e-05,0.001836063030096352,3.2003042789736345e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
111,7.378984651711924e-05,3.6816140195861865e-05,6.101598444194096e-05,0.001830479533258229,3.6973706321257375e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
112,7.378984651711924e-05,3.545344962064809e-05,6.079411932583502e-05,0.0018238235797750507,3.8336396896471154e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
113,7.378984651711924e-05,3.794346423828495e-05,6.15090887110535e-05,0.0018452726613316052,3.584638227883429e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
114,7.378984651711924e-05,4.387311894002545e-05,6.13860945273235e-05,0.0018415828358197047,2.991672757709379e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
115,7.378984651711924e-05,4.9852933845156785e-05,6.318560593618878e-05,0.0018955681780856634,2.3936912671962456e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
116,7.378984651711924e-05,4.9852933845156785e-05,6.284964612101209e-05,0.0018854893836303625,2.3936912671962456e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
117,7.378984651711924e-05,3.8098140810728434e-05,5.92074570689467e-05,0.001776223712068401,3.569170570639081e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
118,7.378984651711924e-05,3.829216925138809e-05,5.877490591831666e-05,0.0017632471775494997,3.549767726573115e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
119,7.378984651711924e-05,3.6854131348124126e-05,5.877437862829928e-05,0.0017632313588489784,3.6935715168995115e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
120,7.378984651711924e-05,3.784868097346807e-05,6.0479455709754696e-05,0.001814383671292641,3.594116554365117e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
121,7.378984651711924e-05,3.413668327985253e-05,5.8564511265541896e-05,0.0017569353379662568,3.965316323726671e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
122,7.378984651711924e-05,4.0073735673639494e-05,6.513515525691764e-05,0.0019540546577075293,3.371611084347975e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
123,7.378984651711924e-05,4.612333379456667e-05,6.578699148072454e-05,0.0019736097444217364,2.7666512722552568e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
124,7.378984651711924e-05,4.706768332862657e-05,6.51207040869692e-05,0.001953621122609076,2.6722163188492673e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
125,7.378984651711924e-05,3.736222678871661e-05,6.425591708998153e-05,0.0019276775126994457,3.642761972840263e-05,"[22, 21, 19, 0, 4, 12, 2, 3, 15, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",108
126,7.425558773297691e-05,4.29000429000429e-05,6.472940351410666e-05,0.0019418821054231997,3.135554483293401e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
127,7.425558773297691e-05,3.994088748651995e-05,6.206436956565109e-05,0.0018619310869695328,3.431470024645696e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
128,7.425558773297691e-05,4.4806882337126984e-05,6.613907938460254e-05,0.001984172381538076,2.9448705395849926e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
129,7.425558773297691e-05,4.344803614876608e-05,6.488723588226957e-05,0.0019466170764680872,3.0807551584210833e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
130,7.425558773297691e-05,4.4955943175687825e-05,6.572964066204001e-05,0.0019718892198612005,2.9299644557289085e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
131,7.425558773297691e-05,5.344735435595938e-05,6.568539786769077e-05,0.001970561936030723,2.0808233377017528e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
132,7.425558773297691e-05,5.1551706361480566e-05,6.563262184341241e-05,0.0019689786553023724,2.2703881371496344e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
133,7.425558773297691e-05,4.6296296296296294e-05,6.550198154952382e-05,0.0019650594464857146,2.7959291436680616e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
134,7.425558773297691e-05,4.1067761806981516e-05,6.437182638749252e-05,0.0019311547916247757,3.3187825925995394e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
135,7.425558773297691e-05,4.3769422681314836e-05,6.753350528583374e-05,0.002026005158575012,3.0486165051662075e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
136,7.425558773297691e-05,4.478280340349306e-05,6.577363562609967e-05,0.0019732090687829902,2.9472784329483853e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
137,7.425558773297691e-05,4.3769422681314836e-05,6.33913574512219e-05,0.001901740723536657,3.0486165051662075e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
138,7.425558773297691e-05,3.610108303249098e-05,6.376455384255195e-05,0.0019129366152765585,3.8154504700485934e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
139,7.425558773297691e-05,3.7584094411245164e-05,6.579371169193177e-05,0.0019738113507579533,3.667149332173175e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
140,7.425558773297691e-05,4.5687134502923974e-05,6.773317104630484e-05,0.002031995131389145,2.8568453230052936e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
141,7.425558773297691e-05,4.667662434652726e-05,6.457333862304632e-05,0.0019372001586913897,2.7578963386449648e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
142,7.425558773297691e-05,4.161118508655127e-05,6.381016389010777e-05,0.001914304916703233,3.264440264642564e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 20, 18, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",126
143,7.617886798202179e-05,4.476676515355e-05,6.684793885567791e-05,0.0020054381656703373,3.141210282847179e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",143
144,7.617886798202179e-05,3.860407659048796e-05,6.479714982001991e-05,0.0019439144946005974,3.757479139153383e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",143
145,7.617886798202179e-05,3.736920777279522e-05,6.176086657893047e-05,0.0018528259973679142,3.880966020922657e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",143
146,7.617886798202179e-05,3.736920777279522e-05,6.148692073635114e-05,0.001844607622090534,3.880966020922657e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",143
147,7.617886798202179e-05,3.461405330564209e-05,6.0009727246637335e-05,0.00180029181739912,4.15648146763797e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",143
148,7.617886798202179e-05,3.546979746745646e-05,6.23876428666678e-05,0.001871629286000034,4.070907051456533e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",143
149,7.617886798202179e-05,4.383465567877964e-05,6.430800094448385e-05,0.0019292400283345158,3.2344212303242146e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",143
150,7.617886798202179e-05,4.369483527047103e-05,6.480573147034262e-05,0.0019441719441102786,3.2484032711550756e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",143
151,7.617886798202179e-05,4.206983592763988e-05,6.438660169595312e-05,0.0019315980508785935,3.410903205438191e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",143
152,7.617886798202179e-05,4.0382829221015224e-05,6.402202551264593e-05,0.001920660765379378,3.5796038761006565e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",143
153,7.617886798202179e-05,4.4265415430923817e-05,6.55034590656218e-05,0.001965103771968654,3.191345255109797e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",143
154,7.617886798202179e-05,4.058935747047124e-05,6.479376393657687e-05,0.001943812918097306,3.558951051155055e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",143
155,7.617886798202179e-05,3.912822318738506e-05,6.734508053627654e-05,0.002020352416088296,3.705064479463673e-05,"[22, 21, 19, 0, 4, 12, 15, 3, 2, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",143
156,7.669888019634913e-05,3.736641506613855e-05,6.816568287893345e-05,0.0020449704863680033,3.933246513021058e-05,"[22, 21, 19, 0, 4, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",156
157,7.669888019634913e-05,4.4752741105392706e-05,6.924156149427663e-05,0.002077246844828299,3.1946139090956426e-05,"[22, 21, 19, 0, 4, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",156
158,7.669888019634913e-05,4.4752741105392706e-05,6.96012064974635e-05,0.002088036194923905,3.1946139090956426e-05,"[22, 21, 19, 0, 4, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",156
159,7.669888019634913e-05,4.538234626730202e-05,6.884771177150424e-05,0.0020654313531451272,3.131653392904711e-05,"[22, 21, 19, 0, 4, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",156
160,7.669888019634913e-05,4.231192350004231e-05,6.821681481000086e-05,0.002046504444300026,3.438695669630682e-05,"[22, 21, 19, 0, 4, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",156
161,7.669888019634913e-05,4.592633416000735e-05,6.492914125608212e-05,0.0019478742376824638,3.077254603634178e-05,"[22, 21, 19, 0, 4, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",156
162,7.669888019634913e-05,3.7640682049158734e-05,6.610013815650516e-05,0.0019830041446951547,3.90581981471904e-05,"[22, 21, 19, 0, 4, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",156
163,7.669888019634913e-05,4.183400267737617e-05,6.463889850315941e-05,0.0019391669550947823,3.486487751897296e-05,"[22, 21, 19, 0, 4, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 1]",156
164,7.739938080495357e-05,4.4004400440044006e-05,6.393059041229293e-05,0.001917917712368788,3.339498036490956e-05,"[22, 21, 19, 0, 1, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",164
165,7.739938080495357e-05,3.990741479766941e-05,6.164669572018983e-05,0.0018494008716056951,3.749196600728416e-05,"[22, 21, 19, 0, 1, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",164
166,7.739938080495357e-05,3.755727484413731e-05,6.0204017408414894e-05,0.0018061205222524468,3.9842105960816255e-05,"[22, 21, 19, 0, 1, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",164
167,7.739938080495357e-05,3.4778979584738986e-05,6.041613025284057e-05,0.001812483907585217,4.262040122021458e-05,"[22, 21, 19, 0, 1, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",164
168,7.739938080495357e-05,3.7136066547831256e-05,6.073015490254716e-05,0.0018219046470764149,4.026331425712231e-05,"[22, 21, 19, 0, 1, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",164
169,7.739938080495357e-05,4.167013917826485e-05,6.66862025184072e-05,0.002000586075552216,3.572924162668871e-05,"[22, 21, 19, 0, 1, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",164
170,7.915776141850709e-05,4.1972717733473244e-05,6.527537223567164e-05,0.001958261167070149,3.7185043685033845e-05,"[22, 21, 19, 4, 1, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 0]",170
171,7.915776141850709e-05,4.080799836768006e-05,6.516918066421482e-05,0.0019550754199264444,3.834976305082703e-05,"[22, 21, 19, 4, 1, 2, 15, 3, 12, 16, 13, 18, 20, 17, 14, 11, 7, 10, 6, 8, 5, 9, 0]",170
172,7.956082425013923e-05,4.583161464778404e-05,6.954192300405424e-05,0.002086257690121627,3.372920960235519e-05,"[22, 21, 20, 0, 1, 2, 15, 3, 12, 16, 13, 18, 19, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",172
173,7.956082425013923e-05,4.45751983596327e-05,6.940399821111996e-05,0.002082119946333599,3.498562589050653e-05,"[22, 21, 20, 0, 1, 2, 15, 3, 12, 16, 13, 18, 19, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",172
174,7.956082425013923e-05,5.093724531377343e-05,6.903382693328055e-05,0.0020710148079984164,2.86235789363658e-05,"[22, 21, 20, 0, 1, 2, 15, 3, 12, 16, 13, 18, 19, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",172
175,7.956082425013923e-05,4.690871563936579e-05,6.887146773231066e-05,0.0020661440319693198,3.2652108610773436e-05,"[22, 21, 20, 0, 1, 2, 15, 3, 12, 16, 13, 18, 19, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",172
176,7.956082425013923e-05,4.298302170642596e-05,6.784284752678297e-05,0.002035285425803489,3.657780254371327e-05,"[22, 21, 20, 0, 1, 2, 15, 3, 12, 16, 13, 18, 19, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",172
177,8.137358613394092e-05,4.2462845010615714e-05,6.490880256471786e-05,0.0019472640769415358,3.891074112332521e-05,"[22, 21, 20, 0, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",177
178,8.137358613394092e-05,3.96008236971329e-05,6.299885635183895e-05,0.0018899656905551686,4.1772762436808023e-05,"[22, 21, 20, 0, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",177
179,8.137358613394092e-05,4.3645251396648046e-05,6.340965637350198e-05,0.0019022896912050595,3.772833473729288e-05,"[22, 21, 20, 0, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",177
180,8.137358613394092e-05,4.3979241797871405e-05,6.460894103672141e-05,0.0019382682311016423,3.739434433606952e-05,"[22, 21, 20, 0, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",177
181,8.137358613394092e-05,4.315553253927153e-05,6.572271844244551e-05,0.0019716815532733654,3.821805359466939e-05,"[22, 21, 20, 0, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",177
182,8.137358613394092e-05,4.203976962206247e-05,6.593053052484109e-05,0.0019779159157452325,3.933381651187845e-05,"[22, 21, 20, 0, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",177
183,8.137358613394092e-05,4.493574188909859e-05,7.035335260408739e-05,0.0021106005781226216,3.643784424484233e-05,"[22, 21, 20, 0, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",177
184,8.137358613394092e-05,4.444839541292559e-05,6.676083815586e-05,0.0020028251446758,3.692519072101533e-05,"[22, 21, 20, 0, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 11, 7, 10, 6, 8, 5, 9, 4]",177
185,8.269930532583527e-05,3.4322979234597565e-05,6.804356824536706e-05,0.002041307047361012,4.8376326091237704e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 6, 8, 5, 9, 4]",185
186,8.269930532583527e-05,3.7281437572232786e-05,7.00011764617177e-05,0.002100035293851531,4.541786775360248e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 6, 8, 5, 9, 4]",185
187,8.269930532583527e-05,4.06223341593208e-05,6.948793801275312e-05,0.0020846381403825933,4.207697116651447e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 6, 8, 5, 9, 4]",185
188,8.269930532583527e-05,4.0931603290900904e-05,6.845132658254584e-05,0.002053539797476375,4.1767702034934365e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 6, 8, 5, 9, 4]",185
189,8.269930532583527e-05,5.3625053625053626e-05,7.096982034577315e-05,0.0021290946103731945,2.9074251700781643e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 6, 8, 5, 9, 4]",185
190,8.269930532583527e-05,4.215851602023609e-05,6.803976439297127e-05,0.0020411929317891383,4.054078930559918e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 6, 8, 5, 9, 4]",185
191,8.269930532583527e-05,3.420674557022645e-05,6.668773601909029e-05,0.0020006320805727087,4.849255975560882e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 6, 8, 5, 9, 4]",185
192,8.269930532583527e-05,3.614283648980772e-05,6.369315497687877e-05,0.001910794649306363,4.655646883602755e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 6, 8, 5, 9, 4]",185
193,8.269930532583527e-05,3.614283648980772e-05,6.252809114699613e-05,0.001875842734409884,4.655646883602755e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 6, 8, 5, 9, 4]",185
194,8.366800535475234e-05,3.686635944700461e-05,6.857525209113784e-05,0.002057257562734135,4.680164590774773e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 9, 8, 5, 6, 4]",194
195,8.366800535475234e-05,3.8546043248660526e-05,6.79807827249246e-05,0.002039423481747738,4.5121962106091814e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 9, 8, 5, 6, 4]",194
196,8.366800535475234e-05,3.8546043248660526e-05,7.046044600402798e-05,0.0021138133801208393,4.5121962106091814e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 9, 8, 5, 6, 4]",194
197,8.366800535475234e-05,3.8546043248660526e-05,6.628232122188996e-05,0.001988469636656699,4.5121962106091814e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 9, 8, 5, 6, 4]",194
198,8.366800535475234e-05,3.8546043248660526e-05,7.007526477052771e-05,0.0021022579431158313,4.5121962106091814e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 9, 8, 5, 6, 4]",194
199,8.366800535475234e-05,4.3198410298501014e-05,7.044914430561882e-05,0.0021134743291685645,4.0469595056251325e-05,"[22, 21, 20, 11, 15, 2, 1, 3, 12, 16, 13, 18, 19, 17, 14, 0, 7, 10, 9, 8, 5, 6, 4]",194

G,1-Máx,2-Mín,3-Promedio,4-Total,5-Rango,6-Cromosoma,7-Estable
0,3.8314176245210727e-05,2.7492920572952466e-05,3.20596307858803e-05,0.000961788923576409,1.082125567225826e-05,"[2, 17, 18, 9, 3, 13, 12, 6, 15, 11, 1, 14, 0, 20, 4, 8, 5, 16, 7, 10, 22, 19, 21]",0
1,4.249713144362756e-05,2.808988764044944e-05,3.292780706128464e-05,0.0009878342118385393,1.4407243803178119e-05,"[22, 17, 18, 16, 3, 13, 12, 6, 15, 2, 1, 14, 0, 19, 4, 8, 5, 11, 7, 10, 20, 9, 21]",1
2,4.249713144362756e-05,2.9331534332560936e-05,3.354149755314215e-05,0.0010062449265942645,1.3165597111066623e-05,"[22, 17, 18, 16, 3, 13, 12, 6, 15, 2, 1, 14, 0, 19, 4, 8, 5, 11, 7, 10, 20, 9, 21]",1
3,4.3942523179680975e-05,2.9393609829223128e-05,3.357156522349763e-05,0.001007146956704929,1.4548913350457847e-05,"[7, 10, 12, 13, 9, 11, 22, 21, 20, 3, 1, 4, 14, 16, 15, 6, 5, 17, 8, 0, 18, 19, 2]",3
4,4.434589800443459e-05,2.887002713782551e-05,3.351436683384395e-05,0.0010054310050153187,1.547587086660908e-05,"[7, 10, 12, 13, 9, 11, 22, 21, 20, 3, 1, 4, 14, 16, 15, 6, 5, 17, 8, 0, 19, 18, 2]",4
5,4.620218074293107e-05,2.9031789809841776e-05,3.5116248751437194e-05,0.0010534874625431159,1.7170390933089293e-05,"[7, 10, 12, 13, 9, 17, 22, 21, 20, 3, 1, 4, 14, 16, 15, 6, 5, 11, 8, 0, 18, 19, 2]",5
6,4.620218074293107e-05,2.9511583296443853e-05,3.551692478449392e-05,0.0010655077435348175,1.6690597446487215e-05,"[7, 10, 12, 13, 9, 17, 22, 21, 20, 3, 1, 4, 14, 16, 15, 6, 5, 11, 8, 0, 18, 19, 2]",5
