0,1
generations,200
cross_over_prob,0.95
mutation_prob,0.9
population_size,30
chromosome_bits,23
elitism,True

G,1-Máx,2-Mín,3-Promedio,4-Total,5-Rango,6-Cromosoma,7-Estable
8,4.953437685753913e-05,2.8000224001792016e-05,3.5943755171800294e-05,0.0010783126551540088,2.1534152855747114e-05,"[10, 9, 13, 11, 0, 18, 17, 14, 6, 8, 4, 3, 15, 12, 5, 16, 19, 20, 7, 1, 2, 21, 22]",8
9,4.953437685753913e-05,2.991325157044571e-05,3.685767719366776e-05,0.001105730315810033,1.962112528709342e-05,"[10, 9, 13, 11, 0, 18, 17, 14, 6, 8, 4, 3, 15, 12, 5, 16, 19, 20, 7, 1, 2, 21, 22]",8
10,5.346164127238706e-05,2.9304029304029305e-05,3.8269603124672515e-05,0.0011480880937401754,2.4157611968357756e-05,"[10, 14, 17, 11, 0, 18, 5, 9, 6, 8, 4, 15, 13, 12, 3, 16, 19, 20, 7, 1, 2, 21, 22]",10
11,5.346164127238706e-05,2.96217305014959e-05,3.881495502848635e-05,0.0011644486508545905,2.3839910770891163e-05,"[10, 14, 17, 11, 0, 18, 5, 9, 6, 8, 4, 15, 13, 12, 3, 16, 19, 20, 7, 1, 2, 21, 22]",10
12,5.443954488540476e-05,2.8722426470588235e-05,3.978958536006945e-05,0.0011936875608020835,2.5717118414816524e-05,"[10, 9, 13, 11, 7, 4, 16, 14, 6, 5, 8, 3, 15, 12, 17, 0, 19, 20, 18, 1, 2, 21, 22]",12
13,5.443954488540476e-05,2.9063008602650547e-05,4.267152786447767e-05,0.0012801458359343301,2.5376536282754213e-05,"[10, 9, 13, 11, 7, 4, 16, 14, 6, 5, 8, 3, 15, 12, 17, 0, 19, 20, 18, 1, 2, 21, 22]",12
14,5.443954488540476e-05,2.9063008602650547e-05,4.184476052364417e-05,0.0012553428157093252,2.5376536282754213e-05,"[10, 9, 13, 11, 7, 4, 16, 14, 6, 5, 8, 3, 15, 12, 17, 0, 19, 20, 18, 1, 2, 21, 22]",12
15,5.4945054945054945e-05,2.91468710833892e-05,4.157314287091472e-05,0.0012471942861274417,2.5798183861665746e-05,"[16, 14, 17, 11, 4, 18, 10, 9, 6, 5, 8, 15, 13, 12, 3, 0, 19, 20, 7, 1, 2, 21, 22]",15
16,5.4945054945054945e-05,2.7763125017351955e-05,4.243982390057625e-05,0.0012731947170172874,2.718192992770299e-05,"[16, 14, 17, 11, 4, 18, 10, 9, 6, 5, 8, 15, 13, 12, 3, 0, 19, 20, 7, 1, 2, 21, 22]",15
17,5.560498220640569e-05,2.9990403071017273e-05,4.517387909601126e-05,0.0013552163728803377,2.5614579135388418e-05,"[10, 14, 13, 11, 4, 18, 16, 9, 6, 5, 8, 3, 15, 12, 0, 17, 19, 20, 7, 1, 2, 21, 22]",17
18,5.6022408963585436e-05,3.4672861551263826e-05,4.696999061630892e-05,0.0014090997184892677,2.134954741232161e-05,"[16, 14, 13, 11, 8, 18, 10, 9, 6, 5, 4, 3, 15, 12, 0, 17, 19, 20, 7, 1, 2, 21, 22]",18
19,5.7843590930124944e-05,3.295435821387378e-05,4.645829936911126e-05,0.0013937489810733378,2.488923271625116e-05,"[16, 14, 13, 17, 7, 4, 10, 9, 6, 3, 8, 5, 15, 12, 11, 0, 19, 20, 18, 1, 2, 21, 22]",19
20,5.8058522991175105e-05,3.26253629571629e-05,4.530774110228241e-05,0.0013592322330684724,2.5433160034012204e-05,"[10, 14, 13, 11, 7, 4, 16, 9, 6, 5, 8, 3, 15, 12, 0, 17, 19, 20, 18, 1, 2, 21, 22]",20
21,5.8058522991175105e-05,3.114294612270321e-05,4.519493440316281e-05,0.0013558480320948843,2.6915576868471898e-05,"[10, 14, 13, 11, 7, 4, 16, 9, 6, 5, 8, 3, 15, 12, 0, 17, 19, 20, 18, 1, 2, 21, 22]",20
22,5.844535359438925e-05,3.050826774055769e-05,4.4588694536033795e-05,0.001337660836081014,2.793708585383156e-05,"[2, 14, 13, 11, 7, 10, 16, 9, 6, 5, 8, 3, 15, 12, 0, 17, 19, 20, 18, 1, 4, 21, 22]",22
23,6.0986765871805816e-05,2.9942809234362367e-05,4.50576476561585e-05,0.001351729429684755,3.104395663744345e-05,"[16, 14, 7, 11, 13, 5, 10, 9, 6, 8, 4, 3, 15, 12, 0, 17, 19, 20, 18, 1, 2, 21, 22]",23
24,6.30715862503942e-05,3.325905477766322e-05,4.7981864708949545e-05,0.0014394559412684864,2.9812531472730976e-05,"[16, 14, 13, 11, 7, 5, 10, 9, 6, 8, 4, 3, 15, 12, 0, 17, 19, 20, 18, 1, 2, 22, 21]",24
25,6.402868485081316e-05,3.345264777707156e-05,4.6686226089974494e-05,0.0014005867826992347,3.0576037073741605e-05,"[16, 14, 13, 12, 7, 4, 10, 9, 6, 5, 8, 3, 15, 11, 0, 17, 19, 20, 18, 1, 2, 21, 22]",25
26,6.402868485081316e-05,3.1740993493096335e-05,4.571557865484267e-05,0.00137146735964528,3.228769135771683e-05,"[16, 14, 13, 12, 7, 4, 10, 9, 6, 5, 8, 3, 15, 11, 0, 17, 19, 20, 18, 1, 2, 21, 22]",25
27,6.443298969072165e-05,3.059039461609055e-05,4.715599596826282e-05,0.0014146798790478845,3.3842595074631104e-05,"[10, 2, 13, 11, 7, 5, 1, 9, 6, 8, 4, 3, 15, 12, 14, 17, 19, 20, 18, 16, 0, 21, 22]",27
28,6.443298969072165e-05,3.129596594998905e-05,4.8254183592460654e-05,0.0014476255077738196,3.3137023740732604e-05,"[10, 2, 13, 11, 7, 5, 1, 9, 6, 8, 4, 3, 15, 12, 14, 17, 19, 20, 18, 16, 0, 21, 22]",27
29,6.443298969072165e-05,3.281055187348251e-05,4.506196240766809e-05,0.0013518588722300426,3.162243781723914e-05,"[10, 2, 13, 11, 7, 5, 1, 9, 6, 8, 4, 3, 15, 12, 14, 17, 19, 20, 18, 16, 0, 21, 22]",27
30,6.443298969072165e-05,3.236769703835572e-05,4.5947202656294346e-05,0.0013784160796888303,3.206529265236593e-05,"[10, 2, 13, 11, 7, 5, 1, 9, 6, 8, 4, 3, 15, 12, 14, 17, 19, 20, 18, 16, 0, 21, 22]",27
31,6.443298969072165e-05,3.273751063969096e-05,4.708423891906184e-05,0.0014125271675718553,3.169547905103069e-05,"[10, 2, 13, 11, 7, 5, 1, 9, 6, 8, 4, 3, 15, 12, 14, 17, 19, 20, 18, 16, 0, 21, 22]",27
32,6.541933795629989e-05,2.7651043826904467e-05,4.4948330174122e-05,0.00134844990522366,3.776829412939542e-05,"[10, 2, 13, 11, 7, 5, 1, 9, 6, 8, 4, 3, 15, 12, 14, 0, 19, 20, 18, 16, 17, 21, 22]",32
33,6.541933795629989e-05,2.8973749782696876e-05,4.426731907069153e-05,0.001328019572120746,3.644558817360301e-05,"[10, 2, 13, 11, 7, 5, 1, 9, 6, 8, 4, 3, 15, 12, 14, 0, 19, 20, 18, 16, 17, 21, 22]",32
34,6.541933795629989e-05,3.387763398604242e-05,4.6859879175493034e-05,0.001405796375264791,3.154170397025747e-05,"[10, 2, 13, 11, 7, 5, 1, 9, 6, 8, 4, 3, 15, 12, 14, 0, 19, 20, 18, 16, 17, 21, 22]",32
35,6.541933795629989e-05,3.060162800660995e-05,4.595725483357402e-05,0.0013787176450072206,3.4817709949689934e-05,"[10, 2, 13, 11, 7, 5, 1, 9, 6, 8, 4, 3, 15, 12, 14, 0, 19, 20, 18, 16, 17, 21, 22]",32
36,6.616382162233691e-05,2.9838276541146985e-05,4.7911503661863195e-05,0.001437345109855896,3.6325545081189924e-05,"[7, 12, 11, 3, 2, 4, 1, 9, 6, 10, 8, 5, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",36
37,6.616382162233691e-05,3.391440005426304e-05,4.839050837792246e-05,0.0014517152513376737,3.224942156807387e-05,"[7, 12, 11, 3, 2, 4, 1, 9, 6, 10, 8, 5, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",36
38,6.616382162233691e-05,3.4531579129113573e-05,4.902114946745068e-05,0.0014706344840235204,3.1632242493223335e-05,"[7, 12, 11, 3, 2, 4, 1, 9, 6, 10, 8, 5, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",36
39,6.616382162233691e-05,3.1433690629616825e-05,4.925543132604079e-05,0.0014776629397812238,3.4730130992720083e-05,"[7, 12, 11, 3, 2, 4, 1, 9, 6, 10, 8, 5, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",36
40,6.616382162233691e-05,3.389141191622043e-05,4.9297690975282165e-05,0.0014789307292584649,3.227240970611648e-05,"[7, 12, 11, 3, 2, 4, 1, 9, 6, 10, 8, 5, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",36
41,6.616382162233691e-05,3.3845529005618355e-05,4.7734803294862974e-05,0.0014320440988458893,3.231829261671855e-05,"[7, 12, 11, 3, 2, 4, 1, 9, 6, 10, 8, 5, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",36
42,6.616382162233691e-05,3.4904013961605584e-05,4.723323230006118e-05,0.0014169969690018354,3.1259807660731324e-05,"[7, 12, 11, 3, 2, 4, 1, 9, 6, 10, 8, 5, 15, 13, 14, 0, 19, 20, 17, 16, 18, 21, 22]",42
43,6.860592755214051e-05,3.5782015958779116e-05,4.826012979723851e-05,0.0014478038939171553,3.282391159336139e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",43
44,6.860592755214051e-05,3.0460873008620428e-05,5.211132243181634e-05,0.0015633396729544903,3.814505454352008e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",43
45,6.860592755214051e-05,4.0324206621234725e-05,5.3765891195192544e-05,0.0016129767358557764,2.8281720930905782e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",43
46,6.860592755214051e-05,3.612325253765849e-05,4.859566895671755e-05,0.0014578700687015267,3.248267501448202e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",43
47,6.860592755214051e-05,3.257647327100368e-05,4.6199156937981846e-05,0.0013859747081394554,3.602945428113683e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",43
48,6.860592755214051e-05,3.30436506625252e-05,4.427890039511742e-05,0.0013283670118535225,3.556227688961531e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",43
49,6.860592755214051e-05,3.199488081906895e-05,4.739461847587424e-05,0.0014218385542762273,3.661104673307156e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",43
50,6.860592755214051e-05,3.144456323501666e-05,4.742300420274368e-05,0.0014226901260823103,3.7161364317123844e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",43
51,6.864831468387451e-05,2.975659108492531e-05,4.777050112239531e-05,0.0014331150336718591,3.8891723598949196e-05,"[4, 2, 11, 12, 7, 5, 6, 9, 8, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",51
52,6.864831468387451e-05,2.9376340295525985e-05,4.784279447244139e-05,0.0014352838341732416,3.927197438834853e-05,"[4, 2, 11, 12, 7, 5, 6, 9, 8, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",51
53,6.860592755214051e-05,3.14070351758794e-05,4.6669326453992965e-05,0.0014000797936197888,3.719889237626111e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",53
54,6.864831468387451e-05,3.240860772621208e-05,4.804090347357725e-05,0.0014412271042073175,3.623970695766243e-05,"[4, 2, 11, 12, 7, 5, 6, 9, 8, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",54
55,6.864831468387451e-05,3.109936246306951e-05,4.692214806130636e-05,0.0014076644418391908,3.7548952220805e-05,"[4, 2, 11, 12, 7, 5, 6, 9, 8, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",54
56,6.864831468387451e-05,3.302073702285035e-05,4.912319259215336e-05,0.001473695777764601,3.562757766102416e-05,"[4, 2, 11, 12, 7, 5, 6, 9, 8, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",54
57,6.864831468387451e-05,3.209860692045965e-05,4.810578884710438e-05,0.0014431736654131313,3.654970776341486e-05,"[4, 2, 11, 12, 7, 5, 6, 9, 8, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",54
58,6.860592755214051e-05,3.2364554340086736e-05,4.455845286759459e-05,0.0013367535860278378,3.624137321205377e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",58
59,6.903216899074968e-05,3.0460873008620428e-05,4.6665018931263635e-05,0.001399950567937909,3.8571295982129255e-05,"[4, 2, 11, 13, 7, 5, 8, 9, 6, 10, 1, 3, 15, 12, 14, 0, 19, 20, 18, 16, 17, 21, 22]",59
60,6.860592755214051e-05,3.5686246520590966e-05,5.029226476305933e-05,0.00150876794289178,3.291968103154954e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",60
61,6.860592755214051e-05,3.546728143287817e-05,4.8853945798491305e-05,0.001465618373954739,3.3138646119262335e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",60
62,6.860592755214051e-05,3.546728143287817e-05,4.8563066566063184e-05,0.0014568919969818956,3.3138646119262335e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",60
63,6.860592755214051e-05,3.20852183399108e-05,5.0561349023303754e-05,0.0015168404706991127,3.6520709212229704e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",60
64,6.860592755214051e-05,3.240230704426155e-05,5.102068800385716e-05,0.0015306206401157149,3.620362050787896e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",60
65,6.860592755214051e-05,3.219471362802228e-05,5.2621510860933556e-05,0.0015786453258280068,3.641121392411823e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",60
66,6.860592755214051e-05,3.335445782328808e-05,5.358483746275401e-05,0.0016075451238826202,3.5251469728852425e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",60
67,6.860592755214051e-05,3.461644973691498e-05,5.1837577490850135e-05,0.001555127324725504,3.3989477815225526e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",60
68,6.860592755214051e-05,3.6642116448646074e-05,5.1876503182641336e-05,0.00155629509547924,3.196381110349443e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",60
69,6.860592755214051e-05,3.747423646243208e-05,5.250432997558624e-05,0.0015751298992675872,3.113169108970843e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",60
70,6.860592755214051e-05,3.028834504482675e-05,5.163249373938582e-05,0.0015489748121815747,3.831758250731375e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",60
71,6.860592755214051e-05,3.231539828728389e-05,5.148375917380773e-05,0.0015445127752142318,3.629052926485662e-05,"[4, 2, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 15, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",60
72,6.907031357922365e-05,3.412037668895865e-05,4.9446183673209475e-05,0.0014833855101962844,3.4949936890265e-05,"[4, 15, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",72
73,6.907031357922365e-05,3.4319445397762374e-05,4.9803389215064526e-05,0.0014941016764519358,3.4750868181461276e-05,"[4, 15, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",72
74,6.907031357922365e-05,3.1269543464665416e-05,4.842007206751201e-05,0.0014526021620253605,3.7800770114558235e-05,"[4, 15, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",72
75,6.907031357922365e-05,2.9807147754031416e-05,4.808888109154328e-05,0.0014426664327462984,3.9263165825192235e-05,"[4, 15, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",72
76,6.907031357922365e-05,2.9482001238244052e-05,4.822858884509595e-05,0.0014468576653528784,3.95883123409796e-05,"[4, 15, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",72
77,6.907031357922365e-05,2.6197212616577597e-05,4.788829145030806e-05,0.0014366487435092418,4.2873100962646054e-05,"[4, 15, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",72
78,6.907031357922365e-05,3.3310016321907995e-05,4.848796665985479e-05,0.0014546389997956437,3.5760297257315655e-05,"[4, 15, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",72
79,6.907031357922365e-05,3.323363243602526e-05,4.838553646875935e-05,0.0014515660940627804,3.583668114319839e-05,"[4, 15, 11, 12, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",72
80,7.01311452416018e-05,3.2124385621125e-05,4.944973161717267e-05,0.00148349194851518,3.80067596204768e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",80
81,7.301401869158878e-05,3.245067497403946e-05,4.872881347408739e-05,0.0014618644042226217,4.056334371754932e-05,"[4, 15, 11, 10, 7, 5, 8, 9, 6, 12, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",81
82,7.01311452416018e-05,3.558718861209964e-05,4.7803584570042705e-05,0.0014341075371012812,3.454395662950215e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",82
83,7.01311452416018e-05,3.0889939146819884e-05,4.5725021777862954e-05,0.0013717506533358886,3.924120609478191e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",82
84,7.01311452416018e-05,3.323473694705706e-05,4.822008236362292e-05,0.0014466024709086877,3.689640829454473e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",82
85,7.01311452416018e-05,3.2888245740972175e-05,4.8561956594016217e-05,0.0014568586978204864,3.724289950062962e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",82
86,7.01311452416018e-05,3.067766972420775e-05,4.690846157709946e-05,0.0014072538473129837,3.9453475517394046e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",82
87,7.01311452416018e-05,2.748838615684873e-05,4.7604274033348985e-05,0.0014281282210004695,4.2642759084753065e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",82
88,7.01311452416018e-05,3.082994203970897e-05,4.636383577268026e-05,0.0013909150731804079,3.930120320189283e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",82
89,7.01311452416018e-05,3.475722081262382e-05,4.789083006306312e-05,0.0014367249018918938,3.5373924428977975e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",82
90,7.228567297961544e-05,3.098373353989156e-05,4.9659196220658706e-05,0.0014897758866197612,4.130193943972388e-05,"[12, 15, 11, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 0, 14, 13, 19, 20, 18, 16, 17, 21, 22]",90
91,7.228567297961544e-05,3.382721060821325e-05,4.6977365706030835e-05,0.001409320971180925,3.845846237140219e-05,"[12, 15, 11, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 0, 14, 13, 19, 20, 18, 16, 17, 21, 22]",90
92,7.01311452416018e-05,3.183902190524707e-05,4.787522172903435e-05,0.0014362566518710304,3.8292123336354725e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",92
93,7.01311452416018e-05,3.396508389375722e-05,4.9610240837349705e-05,0.0014883072251204912,3.6166061347844575e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",92
94,7.01311452416018e-05,3.3214866974457765e-05,4.761744572454356e-05,0.0014285233717363068,3.691627826714403e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",92
95,7.01311452416018e-05,3.210169817983371e-05,4.911736180824312e-05,0.0014735208542472936,3.802944706176808e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",92
96,7.01311452416018e-05,3.43300490919702e-05,5.034596281014619e-05,0.0015103788843043857,3.5801096149631597e-05,"[12, 15, 11, 4, 7, 5, 8, 9, 6, 10, 1, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",92
97,7.217090069284065e-05,3.250763929523438e-05,5.079725403818386e-05,0.001523917621145516,3.966326139760627e-05,"[12, 3, 11, 10, 7, 5, 8, 9, 6, 4, 1, 15, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",97
98,7.217090069284065e-05,3.6050326255452615e-05,4.9970971131018576e-05,0.0014991291339305573,3.612057443738803e-05,"[12, 3, 11, 10, 7, 5, 8, 9, 6, 4, 1, 15, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",97
99,7.217090069284065e-05,3.441629955947137e-05,4.7735003079290955e-05,0.0014320500923787286,3.775460113336928e-05,"[12, 3, 11, 10, 7, 5, 8, 9, 6, 4, 1, 15, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",97
100,7.217090069284065e-05,3.363718927646406e-05,5.011722597788051e-05,0.0015035167793364152,3.8533711416376586e-05,"[12, 3, 11, 10, 7, 5, 8, 9, 6, 4, 1, 15, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",97
101,7.217090069284065e-05,3.493327744008943e-05,5.345312092764139e-05,0.0016035936278292419,3.7237623252751217e-05,"[12, 3, 11, 10, 7, 5, 8, 9, 6, 4, 1, 15, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",97
102,7.217090069284065e-05,3.456141563558443e-05,5.239908182740505e-05,0.0015719724548221516,3.7609485057256214e-05,"[12, 3, 11, 10, 7, 5, 8, 9, 6, 4, 1, 15, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",97
103,7.217090069284065e-05,3.362700921380053e-05,5.0063816930537376e-05,0.0015019145079161213,3.854389147904012e-05,"[12, 3, 11, 10, 7, 5, 8, 9, 6, 4, 1, 15, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",97
104,7.217090069284065e-05,3.4476814342354766e-05,4.811930851735661e-05,0.0014435792555206983,3.769408635048588e-05,"[12, 3, 11, 10, 7, 5, 8, 9, 6, 4, 1, 15, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",97
105,7.289692374981776e-05,3.755163349605708e-05,5.0370857272875206e-05,0.0015111257181862562,3.534529025376068e-05,"[12, 1, 11, 10, 7, 5, 8, 9, 6, 4, 15, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",105
106,7.289692374981776e-05,3.627525664744078e-05,5.018555279192275e-05,0.0015055665837576827,3.6621667102376974e-05,"[12, 1, 11, 10, 7, 5, 8, 9, 6, 4, 15, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",105
107,7.289692374981776e-05,3.4946706272933774e-05,5.107262473974775e-05,0.0015321787421924324,3.795021747688398e-05,"[12, 1, 11, 10, 7, 5, 8, 9, 6, 4, 15, 3, 2, 13, 14, 0, 19, 20, 18, 16, 17, 21, 22]",105
108,7.169486664754803e-05,3.5340684195646025e-05,4.9439247858689924e-05,0.0014831774357606977,3.635418245190201e-05,"[13, 1, 11, 10, 7, 5, 8, 9, 6, 4, 15, 3, 2, 12, 14, 0, 19, 20, 18, 16, 17, 21, 22]",108
109,6.998880179171333e-05,3.185119123455217e-05,4.8187711862389156e-05,0.0014456313558716747,3.8137610557161155e-05,"[13, 1, 4, 10, 7, 5, 8, 9, 6, 11, 15, 3, 2, 12, 14, 0, 19, 20, 18, 16, 17, 21, 22]",109
110,7.30033581544751e-05,3.250763929523438e-05,4.7360086193149955e-05,0.0014208025857944987,4.049571885924073e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 19, 20, 18, 16, 17, 21, 22]",110
111,7.30033581544751e-05,3.357281944537702e-05,4.8747434470701535e-05,0.001462423034121046,3.943053870909808e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 19, 20, 18, 16, 17, 21, 22]",110
112,7.30033581544751e-05,3.033520400424693e-05,4.5490070051216455e-05,0.0013647021015364936,4.266815415022818e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 19, 20, 18, 16, 17, 21, 22]",110
113,7.30033581544751e-05,3.1424800452517124e-05,4.7894189091675477e-05,0.0014368256727502642,4.157855770195798e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 19, 20, 18, 16, 17, 21, 22]",110
